 Hydraulic head for Test 3  Transient, leaky, rainfall                          
         time     x-coord.            H
   2.0736E+06   9.4000E+02   3.6070E+01
   2.0736E+06   9.5000E+02   3.5854E+01
   2.0736E+06   9.6000E+02   3.5469E+01
   2.0736E+06   9.7000E+02   3.4826E+01
   2.0736E+06   9.8000E+02   3.3836E+01
   2.0736E+06   9.9000E+02   3.2408E+01
   2.0736E+06   1.0000E+03   3.0000E+01
   2.1600E+06   0.0000E+00   3.6480E+01
   2.1600E+06   1.0000E+01   3.6480E+01
   2.1600E+06   2.0000E+01   3.6480E+01
   2.1600E+06   3.0000E+01   3.6480E+01
   2.1600E+06   4.0000E+01   3.6480E+01
   2.1600E+06   5.0000E+01   3.6480E+01
   2.1600E+06   6.0000E+01   3.6480E+01
   2.1600E+06   7.0000E+01   3.6480E+01
   2.1600E+06   8.0000E+01   3.6480E+01
   2.1600E+06   9.0000E+01   3.6480E+01
   2.1600E+06   1.0000E+02   3.6480E+01
   2.1600E+06   1.1000E+02   3.6480E+01
   2.1600E+06   1.2000E+02   3.6480E+01
   2.1600E+06   1.3000E+02   3.6480E+01
   2.1600E+06   1.4000E+02   3.6480E+01
   2.1600E+06   1.5000E+02   3.6480E+01
   2.1600E+06   1.6000E+02   3.6480E+01
   2.1600E+06   1.7000E+02   3.6480E+01
   2.1600E+06   1.8000E+02   3.6480E+01
   2.1600E+06   1.9000E+02   3.6480E+01
   2.1600E+06   2.0000E+02   3.6480E+01
   2.1600E+06   2.1000E+02   3.6480E+01
   2.1600E+06   2.2000E+02   3.6480E+01
   2.1600E+06   2.3000E+02   3.6480E+01
   2.1600E+06   2.4000E+02   3.6480E+01
   2.1600E+06   2.5000E+02   3.6480E+01
   2.1600E+06   2.6000E+02   3.6480E+01
   2.1600E+06   2.7000E+02   3.6480E+01
   2.1600E+06   2.8000E+02   3.6480E+01
   2.1600E+06   2.9000E+02   3.6480E+01
   2.1600E+06   3.0000E+02   3.6480E+01
   2.1600E+06   3.1000E+02   3.6480E+01
   2.1600E+06   3.2000E+02   3.6480E+01
   2.1600E+06   3.3000E+02   3.6480E+01
   2.1600E+06   3.4000E+02   3.6480E+01
   2.1600E+06   3.5000E+02   3.6480E+01
   2.1600E+06   3.6000E+02   3.6480E+01
   2.1600E+06   3.7000E+02   3.6480E+01
   2.1600E+06   3.8000E+02   3.6480E+01
   2.1600E+06   3.9000E+02   3.6480E+01
   2.1600E+06   4.0000E+02   3.6480E+01
   2.1600E+06   4.1000E+02   3.6480E+01
   2.1600E+06   4.2000E+02   3.6480E+01
   2.1600E+06   4.3000E+02   3.6480E+01
   2.1600E+06   4.4000E+02   3.6480E+01
   2.1600E+06   4.5000E+02   3.6480E+01
   2.1600E+06   4.6000E+02   3.6480E+01
   2.1600E+06   4.7000E+02   3.6480E+01
   2.1600E+06   4.8000E+02   3.6480E+01
   2.1600E+06   4.9000E+02   3.6480E+01
   2.1600E+06   5.0000E+02   3.6480E+01
   2.1600E+06   5.1000E+02   3.6480E+01
   2.1600E+06   5.2000E+02   3.6480E+01
   2.1600E+06   5.3000E+02   3.6480E+01
   2.1600E+06   5.4000E+02   3.6480E+01
   2.1600E+06   5.5000E+02   3.6480E+01
   2.1600E+06   5.6000E+02   3.6480E+01
   2.1600E+06   5.7000E+02   3.6480E+01
   2.1600E+06   5.8000E+02   3.6480E+01
   2.1600E+06   5.9000E+02   3.6480E+01
   2.1600E+06   6.0000E+02   3.6480E+01
   2.1600E+06   6.1000E+02   3.6480E+01
   2.1600E+06   6.2000E+02   3.6480E+01
   2.1600E+06   6.3000E+02   3.6480E+01
   2.1600E+06   6.4000E+02   3.6480E+01
   2.1600E+06   6.5000E+02   3.6480E+01
   2.1600E+06   6.6000E+02   3.6480E+01
   2.1600E+06   6.7000E+02   3.6480E+01
   2.1600E+06   6.8000E+02   3.6480E+01
   2.1600E+06   6.9000E+02   3.6481E+01
   2.1600E+06   7.0000E+02   3.6480E+01
   2.1600E+06   7.1000E+02   3.6481E+01
   2.1600E+06   7.2000E+02   3.6480E+01
   2.1600E+06   7.3000E+02   3.6480E+01
   2.1600E+06   7.4000E+02   3.6481E+01
   2.1600E+06   7.5000E+02   3.6480E+01
   2.1600E+06   7.6000E+02   3.6481E+01
   2.1600E+06   7.7000E+02   3.6480E+01
   2.1600E+06   7.8000E+02   3.6480E+01
   2.1600E+06   7.9000E+02   3.6481E+01
   2.1600E+06   8.0000E+02   3.6480E+01
   2.1600E+06   8.1000E+02   3.6481E+01
   2.1600E+06   8.2000E+02   3.6480E+01
   2.1600E+06   8.3000E+02   3.6480E+01
   2.1600E+06   8.4000E+02   3.6481E+01
   2.1600E+06   8.5000E+02   3.6480E+01
   2.1600E+06   8.6000E+02   3.6481E+01
   2.1600E+06   8.7000E+02   3.6480E+01
   2.1600E+06   8.8000E+02   3.6479E+01
   2.1600E+06   8.9000E+02   3.6477E+01
   2.1600E+06   9.0000E+02   3.6470E+01
   2.1600E+06   9.1000E+02   3.6458E+01
   2.1600E+06   9.2000E+02   3.6427E+01
   2.1600E+06   9.3000E+02   3.6363E+01
   2.1600E+06   9.4000E+02   3.6238E+01
   2.1600E+06   9.5000E+02   3.6000E+01
   2.1600E+06   9.6000E+02   3.5592E+01
   2.1600E+06   9.7000E+02   3.4921E+01
   2.1600E+06   9.8000E+02   3.3895E+01
   2.1600E+06   9.9000E+02   3.2346E+01
   2.1600E+06   1.0000E+03   3.0000E+01
   2.2464E+06   0.0000E+00   3.6480E+01
   2.2464E+06   1.0000E+01   3.6480E+01
   2.2464E+06   2.0000E+01   3.6480E+01
   2.2464E+06   3.0000E+01   3.6480E+01
   2.2464E+06   4.0000E+01   3.6480E+01
   2.2464E+06   5.0000E+01   3.6480E+01
   2.2464E+06   6.0000E+01   3.6480E+01
   2.2464E+06   7.0000E+01   3.6480E+01
   2.2464E+06   8.0000E+01   3.6480E+01
   2.2464E+06   9.0000E+01   3.6480E+01
   2.2464E+06   1.0000E+02   3.6480E+01
   2.2464E+06   1.1000E+02   3.6480E+01
   2.2464E+06   1.2000E+02   3.6480E+01
   2.2464E+06   1.3000E+02   3.6480E+01
   2.2464E+06   1.4000E+02   3.6480E+01
   2.2464E+06   1.5000E+02   3.6480E+01
   2.2464E+06   1.6000E+02   3.6480E+01
   2.2464E+06   1.7000E+02   3.6480E+01
   2.2464E+06   1.8000E+02   3.6480E+01
   2.2464E+06   1.9000E+02   3.6480E+01
   2.2464E+06   2.0000E+02   3.6480E+01
   2.2464E+06   2.1000E+02   3.6480E+01
   2.2464E+06   2.2000E+02   3.6480E+01
   2.2464E+06   2.3000E+02   3.6480E+01
   2.2464E+06   2.4000E+02   3.6480E+01
   2.2464E+06   2.5000E+02   3.6480E+01
   2.2464E+06   2.6000E+02   3.6480E+01
   2.2464E+06   2.7000E+02   3.6480E+01
   2.2464E+06   2.8000E+02   3.6480E+01
   2.2464E+06   2.9000E+02   3.6480E+01
   2.2464E+06   3.0000E+02   3.6480E+01
   2.2464E+06   3.1000E+02   3.6480E+01
   2.2464E+06   3.2000E+02   3.6480E+01
   2.2464E+06   3.3000E+02   3.6480E+01
   2.2464E+06   3.4000E+02   3.6480E+01
   2.2464E+06   3.5000E+02   3.6480E+01
   2.2464E+06   3.6000E+02   3.6480E+01
   2.2464E+06   3.7000E+02   3.6480E+01
   2.2464E+06   3.8000E+02   3.6480E+01
   2.2464E+06   3.9000E+02   3.6480E+01
   2.2464E+06   4.0000E+02   3.6480E+01
   2.2464E+06   4.1000E+02   3.6480E+01
   2.2464E+06   4.2000E+02   3.6480E+01
   2.2464E+06   4.3000E+02   3.6480E+01
   2.2464E+06   4.4000E+02   3.6480E+01
   2.2464E+06   4.5000E+02   3.6480E+01
   2.2464E+06   4.6000E+02   3.6480E+01
   2.2464E+06   4.7000E+02   3.6480E+01
   2.2464E+06   4.8000E+02   3.6480E+01
   2.2464E+06   4.9000E+02   3.6480E+01
   2.2464E+06   5.0000E+02   3.6480E+01
   2.2464E+06   5.1000E+02   3.6480E+01
   2.2464E+06   5.2000E+02   3.6480E+01
   2.2464E+06   5.3000E+02   3.6480E+01
   2.2464E+06   5.4000E+02   3.6480E+01
   2.2464E+06   5.5000E+02   3.6480E+01
   2.2464E+06   5.6000E+02   3.6480E+01
   2.2464E+06   5.7000E+02   3.6480E+01
   2.2464E+06   5.8000E+02   3.6480E+01
   2.2464E+06   5.9000E+02   3.6480E+01
   2.2464E+06   6.0000E+02   3.6480E+01
   2.2464E+06   6.1000E+02   3.6480E+01
   2.2464E+06   6.2000E+02   3.6480E+01
   2.2464E+06   6.3000E+02   3.6480E+01
   2.2464E+06   6.4000E+02   3.6480E+01
   2.2464E+06   6.5000E+02   3.6480E+01
   2.2464E+06   6.6000E+02   3.6480E+01
   2.2464E+06   6.7000E+02   3.6480E+01
   2.2464E+06   6.8000E+02   3.6480E+01
   2.2464E+06   6.9000E+02   3.6480E+01
   2.2464E+06   7.0000E+02   3.6480E+01
   2.2464E+06   7.1000E+02   3.6480E+01
   2.2464E+06   7.2000E+02   3.6480E+01
   2.2464E+06   7.3000E+02   3.6480E+01
   2.2464E+06   7.4000E+02   3.6480E+01
   2.2464E+06   7.5000E+02   3.6480E+01
   2.2464E+06   7.6000E+02   3.6480E+01
   2.2464E+06   7.7000E+02   3.6480E+01
   2.2464E+06   7.8000E+02   3.6480E+01
   2.2464E+06   7.9000E+02   3.6480E+01
   2.2464E+06   8.0000E+02   3.6480E+01
   2.2464E+06   8.1000E+02   3.6481E+01
   2.2464E+06   8.2000E+02   3.6480E+01
   2.2464E+06   8.3000E+02   3.6480E+01
   2.2464E+06   8.4000E+02   3.6480E+01
   2.2464E+06   8.5000E+02   3.6480E+01
   2.2464E+06   8.6000E+02   3.6480E+01
   2.2464E+06   8.7000E+02   3.6479E+01
   2.2464E+06   8.8000E+02   3.6478E+01
   2.2464E+06   8.9000E+02   3.6476E+01
   2.2464E+06   9.0000E+02   3.6468E+01
   2.2464E+06   9.1000E+02   3.6453E+01
   2.2464E+06   9.2000E+02   3.6417E+01
   2.2464E+06   9.3000E+02   3.6345E+01
   2.2464E+06   9.4000E+02   3.6204E+01
   2.2464E+06   9.5000E+02   3.5947E+01
   2.2464E+06   9.6000E+02   3.5513E+01
   2.2464E+06   9.7000E+02   3.4811E+01
   2.2464E+06   9.8000E+02   3.3736E+01
   2.2464E+06   9.9000E+02   3.2125E+01
   2.2464E+06   1.0000E+03   3.0000E+01
   2.3328E+06   0.0000E+00   3.7035E+01
   2.3328E+06   1.0000E+01   3.7035E+01
   2.3328E+06   2.0000E+01   3.7035E+01
   2.3328E+06   3.0000E+01   3.7035E+01
   2.3328E+06   4.0000E+01   3.7035E+01
   2.3328E+06   5.0000E+01   3.7035E+01
   2.3328E+06   6.0000E+01   3.7035E+01
   2.3328E+06   7.0000E+01   3.7035E+01
   2.3328E+06   8.0000E+01   3.7035E+01
   2.3328E+06   9.0000E+01   3.7035E+01
   2.3328E+06   1.0000E+02   3.7035E+01
   2.3328E+06   1.1000E+02   3.7035E+01
   2.3328E+06   1.2000E+02   3.7035E+01
   2.3328E+06   1.3000E+02   3.7035E+01
   2.3328E+06   1.4000E+02   3.7035E+01
   2.3328E+06   1.5000E+02   3.7035E+01
   2.3328E+06   1.6000E+02   3.7035E+01
   2.3328E+06   1.7000E+02   3.7035E+01
   2.3328E+06   1.8000E+02   3.7035E+01
   2.3328E+06   1.9000E+02   3.7035E+01
   2.3328E+06   2.0000E+02   3.7035E+01
   2.3328E+06   2.1000E+02   3.7035E+01
   2.3328E+06   2.2000E+02   3.7035E+01
   2.3328E+06   2.3000E+02   3.7035E+01
   2.3328E+06   2.4000E+02   3.7035E+01
   2.3328E+06   2.5000E+02   3.7035E+01
   2.3328E+06   2.6000E+02   3.7035E+01
   2.3328E+06   2.7000E+02   3.7035E+01
   2.3328E+06   2.8000E+02   3.7035E+01
   2.3328E+06   2.9000E+02   3.7035E+01
   2.3328E+06   3.0000E+02   3.7035E+01
   2.3328E+06   3.1000E+02   3.7035E+01
   2.3328E+06   3.2000E+02   3.7035E+01
   2.3328E+06   3.3000E+02   3.7035E+01
   2.3328E+06   3.4000E+02   3.7035E+01
   2.3328E+06   3.5000E+02   3.7035E+01
   2.3328E+06   3.6000E+02   3.7035E+01
   2.3328E+06   3.7000E+02   3.7035E+01
   2.3328E+06   3.8000E+02   3.7035E+01
   2.3328E+06   3.9000E+02   3.7035E+01
   2.3328E+06   4.0000E+02   3.7035E+01
   2.3328E+06   4.1000E+02   3.7035E+01
   2.3328E+06   4.2000E+02   3.7035E+01
   2.3328E+06   4.3000E+02   3.7035E+01
   2.3328E+06   4.4000E+02   3.7035E+01
   2.3328E+06   4.5000E+02   3.7035E+01
   2.3328E+06   4.6000E+02   3.7035E+01
   2.3328E+06   4.7000E+02   3.7035E+01
   2.3328E+06   4.8000E+02   3.7035E+01
   2.3328E+06   4.9000E+02   3.7035E+01
   2.3328E+06   5.0000E+02   3.7035E+01
   2.3328E+06   5.1000E+02   3.7035E+01
   2.3328E+06   5.2000E+02   3.7035E+01
   2.3328E+06   5.3000E+02   3.7035E+01
   2.3328E+06   5.4000E+02   3.7035E+01
   2.3328E+06   5.5000E+02   3.7035E+01
   2.3328E+06   5.6000E+02   3.7035E+01
   2.3328E+06   5.7000E+02   3.7035E+01
   2.3328E+06   5.8000E+02   3.7035E+01
   2.3328E+06   5.9000E+02   3.7035E+01
   2.3328E+06   6.0000E+02   3.7035E+01
   2.3328E+06   6.1000E+02   3.7035E+01
   2.3328E+06   6.2000E+02   3.7035E+01
   2.3328E+06   6.3000E+02   3.7035E+01
   2.3328E+06   6.4000E+02   3.7035E+01
   2.3328E+06   6.5000E+02   3.7036E+01
   2.3328E+06   6.6000E+02   3.7035E+01
   2.3328E+06   6.7000E+02   3.7035E+01
   2.3328E+06   6.8000E+02   3.7035E+01
   2.3328E+06   6.9000E+02   3.7035E+01
   2.3328E+06   7.0000E+02   3.7035E+01
   2.3328E+06   7.1000E+02   3.7035E+01
   2.3328E+06   7.2000E+02   3.7035E+01
   2.3328E+06   7.3000E+02   3.7035E+01
   2.3328E+06   7.4000E+02   3.7036E+01
   2.3328E+06   7.5000E+02   3.7036E+01
   2.3328E+06   7.6000E+02   3.7036E+01
   2.3328E+06   7.7000E+02   3.7035E+01
   2.3328E+06   7.8000E+02   3.7035E+01
   2.3328E+06   7.9000E+02   3.7035E+01
   2.3328E+06   8.0000E+02   3.7035E+01
   2.3328E+06   8.1000E+02   3.7035E+01
   2.3328E+06   8.2000E+02   3.7035E+01
   2.3328E+06   8.3000E+02   3.7035E+01
   2.3328E+06   8.4000E+02   3.7036E+01
   2.3328E+06   8.5000E+02   3.7036E+01
   2.3328E+06   8.6000E+02   3.7035E+01
   2.3328E+06   8.7000E+02   3.7035E+01
   2.3328E+06   8.8000E+02   3.7033E+01
   2.3328E+06   8.9000E+02   3.7029E+01
   2.3328E+06   9.0000E+02   3.7020E+01
   2.3328E+06   9.1000E+02   3.7001E+01
   2.3328E+06   9.2000E+02   3.6960E+01
   2.3328E+06   9.3000E+02   3.6879E+01
   2.3328E+06   9.4000E+02   3.6724E+01
   2.3328E+06   9.5000E+02   3.6449E+01
   2.3328E+06   9.6000E+02   3.5988E+01
   2.3328E+06   9.7000E+02   3.5253E+01
   2.3328E+06   9.8000E+02   3.4131E+01
   2.3328E+06   9.9000E+02   3.2489E+01
   2.3328E+06   1.0000E+03   3.0000E+01
   2.4192E+06   0.0000E+00   3.7637E+01
   2.4192E+06   1.0000E+01   3.7637E+01
   2.4192E+06   2.0000E+01   3.7637E+01
   2.4192E+06   3.0000E+01   3.7637E+01
   2.4192E+06   4.0000E+01   3.7637E+01
   2.4192E+06   5.0000E+01   3.7637E+01
   2.4192E+06   6.0000E+01   3.7637E+01
   2.4192E+06   7.0000E+01   3.7637E+01
   2.4192E+06   8.0000E+01   3.7637E+01
   2.4192E+06   9.0000E+01   3.7637E+01
   2.4192E+06   1.0000E+02   3.7637E+01
   2.4192E+06   1.1000E+02   3.7637E+01
   2.4192E+06   1.2000E+02   3.7637E+01
   2.4192E+06   1.3000E+02   3.7637E+01
   2.4192E+06   1.4000E+02   3.7637E+01
   2.4192E+06   1.5000E+02   3.7637E+01
   2.4192E+06   1.6000E+02   3.7637E+01
   2.4192E+06   1.7000E+02   3.7637E+01
   2.4192E+06   1.8000E+02   3.7637E+01
   2.4192E+06   1.9000E+02   3.7637E+01
   2.4192E+06   2.0000E+02   3.7637E+01
   2.4192E+06   2.1000E+02   3.7637E+01
   2.4192E+06   2.2000E+02   3.7637E+01
   2.4192E+06   2.3000E+02   3.7637E+01
   2.4192E+06   2.4000E+02   3.7637E+01
   2.4192E+06   2.5000E+02   3.7637E+01
   2.4192E+06   2.6000E+02   3.7637E+01
   2.4192E+06   2.7000E+02   3.7637E+01
   2.4192E+06   2.8000E+02   3.7637E+01
   2.4192E+06   2.9000E+02   3.7637E+01
   2.4192E+06   3.0000E+02   3.7637E+01
   2.4192E+06   3.1000E+02   3.7637E+01
   2.4192E+06   3.2000E+02   3.7637E+01
   2.4192E+06   3.3000E+02   3.7637E+01
   2.4192E+06   3.4000E+02   3.7637E+01
   2.4192E+06   3.5000E+02   3.7637E+01
   2.4192E+06   3.6000E+02   3.7637E+01
   2.4192E+06   3.7000E+02   3.7637E+01
   2.4192E+06   3.8000E+02   3.7637E+01
   2.4192E+06   3.9000E+02   3.7637E+01
   2.4192E+06   4.0000E+02   3.7637E+01
   2.4192E+06   4.1000E+02   3.7637E+01
   2.4192E+06   4.2000E+02   3.7637E+01
   2.4192E+06   4.3000E+02   3.7637E+01
   2.4192E+06   4.4000E+02   3.7637E+01
   2.4192E+06   4.5000E+02   3.7637E+01
   2.4192E+06   4.6000E+02   3.7637E+01
   2.4192E+06   4.7000E+02   3.7637E+01
   2.4192E+06   4.8000E+02   3.7637E+01
   2.4192E+06   4.9000E+02   3.7637E+01
   2.4192E+06   5.0000E+02   3.7636E+01
   2.4192E+06   5.1000E+02   3.7637E+01
   2.4192E+06   5.2000E+02   3.7637E+01
   2.4192E+06   5.3000E+02   3.7637E+01
   2.4192E+06   5.4000E+02   3.7637E+01
   2.4192E+06   5.5000E+02   3.7637E+01
   2.4192E+06   5.6000E+02   3.7637E+01
   2.4192E+06   5.7000E+02   3.7637E+01
   2.4192E+06   5.8000E+02   3.7637E+01
   2.4192E+06   5.9000E+02   3.7636E+01
   2.4192E+06   6.0000E+02   3.7636E+01
   2.4192E+06   6.1000E+02   3.7636E+01
   2.4192E+06   6.2000E+02   3.7637E+01
   2.4192E+06   6.3000E+02   3.7637E+01
   2.4192E+06   6.4000E+02   3.7637E+01
   2.4192E+06   6.5000E+02   3.7637E+01
   2.4192E+06   6.6000E+02   3.7637E+01
   2.4192E+06   6.7000E+02   3.7637E+01
   2.4192E+06   6.8000E+02   3.7637E+01
   2.4192E+06   6.9000E+02   3.7636E+01
   2.4192E+06   7.0000E+02   3.7636E+01
   2.4192E+06   7.1000E+02   3.7636E+01
   2.4192E+06   7.2000E+02   3.7637E+01
   2.4192E+06   7.3000E+02   3.7637E+01
   2.4192E+06   7.4000E+02   3.7637E+01
   2.4192E+06   7.5000E+02   3.7637E+01
   2.4192E+06   7.6000E+02   3.7637E+01
   2.4192E+06   7.7000E+02   3.7637E+01
   2.4192E+06   7.8000E+02   3.7637E+01
   2.4192E+06   7.9000E+02   3.7636E+01
   2.4192E+06   8.0000E+02   3.7636E+01
   2.4192E+06   8.1000E+02   3.7636E+01
   2.4192E+06   8.2000E+02   3.7637E+01
   2.4192E+06   8.3000E+02   3.7637E+01
   2.4192E+06   8.4000E+02   3.7637E+01
   2.4192E+06   8.5000E+02   3.7637E+01
   2.4192E+06   8.6000E+02   3.7637E+01
   2.4192E+06   8.7000E+02   3.7636E+01
   2.4192E+06   8.8000E+02   3.7633E+01
   2.4192E+06   8.9000E+02   3.7629E+01
   2.4192E+06   9.0000E+02   3.7618E+01
   2.4192E+06   9.1000E+02   3.7595E+01
   2.4192E+06   9.2000E+02   3.7549E+01
   2.4192E+06   9.3000E+02   3.7458E+01
   2.4192E+06   9.4000E+02   3.7289E+01
   2.4192E+06   9.5000E+02   3.6994E+01
   2.4192E+06   9.6000E+02   3.6506E+01
   2.4192E+06   9.7000E+02   3.5737E+01
   2.4192E+06   9.8000E+02   3.4571E+01
   2.4192E+06   9.9000E+02   3.2816E+01
   2.4192E+06   1.0000E+03   3.0000E+01
   2.5056E+06   0.0000E+00   3.7637E+01
   2.5056E+06   1.0000E+01   3.7637E+01
   2.5056E+06   2.0000E+01   3.7637E+01
   2.5056E+06   3.0000E+01   3.7637E+01
   2.5056E+06   4.0000E+01   3.7637E+01
   2.5056E+06   5.0000E+01   3.7637E+01
   2.5056E+06   6.0000E+01   3.7637E+01
   2.5056E+06   7.0000E+01   3.7637E+01
   2.5056E+06   8.0000E+01   3.7637E+01
   2.5056E+06   9.0000E+01   3.7637E+01
   2.5056E+06   1.0000E+02   3.7637E+01
   2.5056E+06   1.1000E+02   3.7637E+01
   2.5056E+06   1.2000E+02   3.7637E+01
   2.5056E+06   1.3000E+02   3.7637E+01
   2.5056E+06   1.4000E+02   3.7637E+01
   2.5056E+06   1.5000E+02   3.7637E+01
   2.5056E+06   1.6000E+02   3.7637E+01
   2.5056E+06   1.7000E+02   3.7637E+01
   2.5056E+06   1.8000E+02   3.7637E+01
   2.5056E+06   1.9000E+02   3.7637E+01
   2.5056E+06   2.0000E+02   3.7637E+01
   2.5056E+06   2.1000E+02   3.7637E+01
   2.5056E+06   2.2000E+02   3.7637E+01
   2.5056E+06   2.3000E+02   3.7637E+01
   2.5056E+06   2.4000E+02   3.7637E+01
   2.5056E+06   2.5000E+02   3.7637E+01
   2.5056E+06   2.6000E+02   3.7637E+01
   2.5056E+06   2.7000E+02   3.7637E+01
   2.5056E+06   2.8000E+02   3.7637E+01
   2.5056E+06   2.9000E+02   3.7637E+01
   2.5056E+06   3.0000E+02   3.7637E+01
   2.5056E+06   3.1000E+02   3.7637E+01
   2.5056E+06   3.2000E+02   3.7637E+01
   2.5056E+06   3.3000E+02   3.7637E+01
   2.5056E+06   3.4000E+02   3.7637E+01
   2.5056E+06   3.5000E+02   3.7637E+01
   2.5056E+06   3.6000E+02   3.7637E+01
   2.5056E+06   3.7000E+02   3.7637E+01
   2.5056E+06   3.8000E+02   3.7637E+01
   2.5056E+06   3.9000E+02   3.7637E+01
   2.5056E+06   4.0000E+02   3.7637E+01
   2.5056E+06   4.1000E+02   3.7637E+01
   2.5056E+06   4.2000E+02   3.7637E+01
   2.5056E+06   4.3000E+02   3.7637E+01
   2.5056E+06   4.4000E+02   3.7637E+01
   2.5056E+06   4.5000E+02   3.7637E+01
   2.5056E+06   4.6000E+02   3.7637E+01
   2.5056E+06   4.7000E+02   3.7637E+01
   2.5056E+06   4.8000E+02   3.7637E+01
   2.5056E+06   4.9000E+02   3.7637E+01
   2.5056E+06   5.0000E+02   3.7637E+01
   2.5056E+06   5.1000E+02   3.7637E+01
   2.5056E+06   5.2000E+02   3.7637E+01
   2.5056E+06   5.3000E+02   3.7637E+01
   2.5056E+06   5.4000E+02   3.7637E+01
   2.5056E+06   5.5000E+02   3.7637E+01
   2.5056E+06   5.6000E+02   3.7637E+01
   2.5056E+06   5.7000E+02   3.7637E+01
   2.5056E+06   5.8000E+02   3.7637E+01
   2.5056E+06   5.9000E+02   3.7637E+01
   2.5056E+06   6.0000E+02   3.7637E+01
   2.5056E+06   6.1000E+02   3.7637E+01
   2.5056E+06   6.2000E+02   3.7637E+01
   2.5056E+06   6.3000E+02   3.7637E+01
   2.5056E+06   6.4000E+02   3.7637E+01
   2.5056E+06   6.5000E+02   3.7637E+01
   2.5056E+06   6.6000E+02   3.7637E+01
   2.5056E+06   6.7000E+02   3.7637E+01
   2.5056E+06   6.8000E+02   3.7637E+01
   2.5056E+06   6.9000E+02   3.7637E+01
   2.5056E+06   7.0000E+02   3.7637E+01
   2.5056E+06   7.1000E+02   3.7637E+01
   2.5056E+06   7.2000E+02   3.7637E+01
   2.5056E+06   7.3000E+02   3.7637E+01
   2.5056E+06   7.4000E+02   3.7637E+01
   2.5056E+06   7.5000E+02   3.7637E+01
   2.5056E+06   7.6000E+02   3.7637E+01
   2.5056E+06   7.7000E+02   3.7637E+01
   2.5056E+06   7.8000E+02   3.7637E+01
   2.5056E+06   7.9000E+02   3.7637E+01
   2.5056E+06   8.0000E+02   3.7637E+01
   2.5056E+06   8.1000E+02   3.7637E+01
   2.5056E+06   8.2000E+02   3.7637E+01
   2.5056E+06   8.3000E+02   3.7637E+01
   2.5056E+06   8.4000E+02   3.7636E+01
   2.5056E+06   8.5000E+02   3.7637E+01
   2.5056E+06   8.6000E+02   3.7636E+01
   2.5056E+06   8.7000E+02   3.7635E+01
   2.5056E+06   8.8000E+02   3.7633E+01
   2.5056E+06   8.9000E+02   3.7627E+01
   2.5056E+06   9.0000E+02   3.7615E+01
   2.5056E+06   9.1000E+02   3.7589E+01
   2.5056E+06   9.2000E+02   3.7535E+01
   2.5056E+06   9.3000E+02   3.7434E+01
   2.5056E+06   9.4000E+02   3.7249E+01
   2.5056E+06   9.5000E+02   3.6934E+01
   2.5056E+06   9.6000E+02   3.6419E+01
   2.5056E+06   9.7000E+02   3.5615E+01
   2.5056E+06   9.8000E+02   3.4389E+01
   2.5056E+06   9.9000E+02   3.2534E+01
   2.5056E+06   1.0000E+03   3.0000E+01
   2.5920E+06   0.0000E+00   3.8352E+01
   2.5920E+06   1.0000E+01   3.8352E+01
   2.5920E+06   2.0000E+01   3.8352E+01
   2.5920E+06   3.0000E+01   3.8352E+01
   2.5920E+06   4.0000E+01   3.8352E+01
   2.5920E+06   5.0000E+01   3.8352E+01
   2.5920E+06   6.0000E+01   3.8352E+01
   2.5920E+06   7.0000E+01   3.8352E+01
   2.5920E+06   8.0000E+01   3.8352E+01
   2.5920E+06   9.0000E+01   3.8352E+01
   2.5920E+06   1.0000E+02   3.8352E+01
   2.5920E+06   1.1000E+02   3.8352E+01
   2.5920E+06   1.2000E+02   3.8352E+01
   2.5920E+06   1.3000E+02   3.8352E+01
   2.5920E+06   1.4000E+02   3.8352E+01
   2.5920E+06   1.5000E+02   3.8352E+01
   2.5920E+06   1.6000E+02   3.8352E+01
   2.5920E+06   1.7000E+02   3.8352E+01
   2.5920E+06   1.8000E+02   3.8352E+01
   2.5920E+06   1.9000E+02   3.8352E+01
   2.5920E+06   2.0000E+02   3.8352E+01
   2.5920E+06   2.1000E+02   3.8352E+01
   2.5920E+06   2.2000E+02   3.8352E+01
   2.5920E+06   2.3000E+02   3.8352E+01
   2.5920E+06   2.4000E+02   3.8352E+01
   2.5920E+06   2.5000E+02   3.8352E+01
   2.5920E+06   2.6000E+02   3.8352E+01
   2.5920E+06   2.7000E+02   3.8352E+01
   2.5920E+06   2.8000E+02   3.8352E+01
   2.5920E+06   2.9000E+02   3.8352E+01
   2.5920E+06   3.0000E+02   3.8352E+01
   2.5920E+06   3.1000E+02   3.8352E+01
   2.5920E+06   3.2000E+02   3.8352E+01
   2.5920E+06   3.3000E+02   3.8352E+01
   2.5920E+06   3.4000E+02   3.8352E+01
   2.5920E+06   3.5000E+02   3.8352E+01
   2.5920E+06   3.6000E+02   3.8352E+01
   2.5920E+06   3.7000E+02   3.8352E+01
   2.5920E+06   3.8000E+02   3.8352E+01
   2.5920E+06   3.9000E+02   3.8352E+01
   2.5920E+06   4.0000E+02   3.8352E+01
   2.5920E+06   4.1000E+02   3.8352E+01
   2.5920E+06   4.2000E+02   3.8352E+01
   2.5920E+06   4.3000E+02   3.8352E+01
   2.5920E+06   4.4000E+02   3.8352E+01
   2.5920E+06   4.5000E+02   3.8352E+01
